,Clean,Noisy,DCUNet,DPTNet,RegressionFCNN,SMoLnet,WaveUNet
10,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR1-FDAC1-SA1.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR1-FDAC1-SA1.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR1-FDAC1-SA1.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR1-FDAC1-SA1.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR1-FDAC1-SA1.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR1-FDAC1-SA1.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR1-FDAC1-SA1.n121.wav
11,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR4-FGJD0-SI818.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR4-FGJD0-SI818.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR4-FGJD0-SI818.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR4-FGJD0-SI818.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR4-FGJD0-SI818.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR4-FGJD0-SI818.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR4-FGJD0-SI818.n122.wav
12,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR4-MTEB0-SI2064.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR4-MTEB0-SI2064.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR4-MTEB0-SI2064.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR4-MTEB0-SI2064.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR4-MTEB0-SI2064.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR4-MTEB0-SI2064.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR4-MTEB0-SI2064.n122.wav
13,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR2-MGWT0-SI909.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR2-MGWT0-SI909.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR2-MGWT0-SI909.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR2-MGWT0-SI909.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR2-MGWT0-SI909.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR2-MGWT0-SI909.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR2-MGWT0-SI909.n121.wav
14,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR5-FASW0-SX290.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR5-FASW0-SX290.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR5-FASW0-SX290.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR5-FASW0-SX290.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR5-FASW0-SX290.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR5-FASW0-SX290.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR5-FASW0-SX290.n121.wav
15,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR5-FUTB0-SI1330.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR5-FUTB0-SI1330.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR5-FUTB0-SI1330.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR5-FUTB0-SI1330.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR5-FUTB0-SI1330.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR5-FUTB0-SI1330.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR5-FUTB0-SI1330.n121.wav
16,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR7-MNJM0-SI950.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR7-MNJM0-SI950.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR7-MNJM0-SI950.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR7-MNJM0-SI950.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR7-MNJM0-SI950.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR7-MNJM0-SI950.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR7-MNJM0-SI950.n122.wav
17,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR4-MTEB0-SI2064.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR4-MTEB0-SI2064.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR4-MTEB0-SI2064.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR4-MTEB0-SI2064.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR4-MTEB0-SI2064.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR4-MTEB0-SI2064.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR4-MTEB0-SI2064.n121.wav
18,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR7-MNJM0-SI950.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR7-MNJM0-SI950.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR7-MNJM0-SI950.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR7-MNJM0-SI950.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR7-MNJM0-SI950.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR7-MNJM0-SI950.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR7-MNJM0-SI950.n121.wav
19,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR2-MGWT0-SI909.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR2-MGWT0-SI909.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR2-MGWT0-SI909.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR2-MGWT0-SI909.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR2-MGWT0-SI909.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR2-MGWT0-SI909.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR2-MGWT0-SI909.n122.wav
20,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR4-FGJD0-SI818.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR4-FGJD0-SI818.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR4-FGJD0-SI818.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR4-FGJD0-SI818.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR4-FGJD0-SI818.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR4-FGJD0-SI818.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR4-FGJD0-SI818.n121.wav
21,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR6-MRJR0-SI2313.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR6-MRJR0-SI2313.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR6-MRJR0-SI2313.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR6-MRJR0-SI2313.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR6-MRJR0-SI2313.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR6-MRJR0-SI2313.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR6-MRJR0-SI2313.n122.wav
22,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR4-FEDW0-SI1084.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR4-FEDW0-SI1084.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR4-FEDW0-SI1084.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR4-FEDW0-SI1084.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR4-FEDW0-SI1084.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR4-FEDW0-SI1084.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR4-FEDW0-SI1084.n122.wav
23,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR1-FELC0-SI1386.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR1-FELC0-SI1386.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR1-FELC0-SI1386.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR1-FELC0-SI1386.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR1-FELC0-SI1386.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR1-FELC0-SI1386.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR1-FELC0-SI1386.n121.wav
24,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR2-MCCS0-SI1469.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR2-MCCS0-SI1469.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR2-MCCS0-SI1469.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR2-MCCS0-SI1469.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR2-MCCS0-SI1469.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR2-MCCS0-SI1469.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR2-MCCS0-SI1469.n121.wav
25,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR1-FDAC1-SA1.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR1-FDAC1-SA1.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR1-FDAC1-SA1.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR1-FDAC1-SA1.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR1-FDAC1-SA1.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR1-FDAC1-SA1.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR1-FDAC1-SA1.n122.wav
26,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR2-MCEM0-SI768.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR2-MCEM0-SI768.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR2-MCEM0-SI768.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR2-MCEM0-SI768.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR2-MCEM0-SI768.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR2-MCEM0-SI768.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR2-MCEM0-SI768.n121.wav
27,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR4-FRNG0-SX365.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR4-FRNG0-SX365.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR4-FRNG0-SX365.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR4-FRNG0-SX365.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR4-FRNG0-SX365.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR4-FRNG0-SX365.n122.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR4-FRNG0-SX365.n122.wav
28,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Clean/clean_DR4-MPWM0-SI1757.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/Noisy/-20dB/Noisy_DR4-MPWM0-SI1757.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DCUNet/-20dB/DCUNet_DR4-MPWM0-SI1757.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/DPTNet/-20dB/DPTNet_DR4-MPWM0-SI1757.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/RegressionFCNN/-20dB/RegressionFCNN_DR4-MPWM0-SI1757.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/SMoLnet/-20dB/SMoLnet_DR4-MPWM0-SI1757.n121.wav,static/configs/resources/Drone_Noise_Test_Data/drone_noise_out/WaveUNet/-20dB/WaveUNet_DR4-MPWM0-SI1757.n121.wav
